Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	A1	A2	A3	A4	B1	B2	B3	B4	C1	C2	C3	C4
ENSSSCG00000008816	123.959831846244	-1.51987553096242	0.493167334126711	-3.08186578020984	0.00205707568405512	0.0485512568890656	478.284481298581	63.5452313308703	346.03610260319	229.687875081101	561.814749150384	142.17550487833	37.3379811580146	491.916668725835	26.4406253344879	6.7105355165195	71.9367170373245	91.6863729941587
ENSSSCG00000008841	201.184452616513	-2.0415104145778	0.468446261109295	-4.35804612837221	1.31228729272397e-05	0.000758568781666964	579.055111006144	143.667479530663	232.451733046418	801.684776895973	1007.58251732872	193.564241581341	148.719077493787	693.286065280271	11.3316965719234	10.9046202143442	274.667465051603	34.5484883746105
ENSSSCG00000008943	75.3760854199859	-2.34022067999342	0.739824999396894	-3.16320843699682	0.00156040566283722	0.0392750074767996	210.565494911325	187.87285784779	246.979966361819	117.066723428432	130.783105539925	19.6990157361541	35.4394397432003	286.232213673805	1.07920919732603	10.4852117445617	31.0635823570265	49.1651565330996
ENSSSCG00000008965	71.2231540790573	8.56537467928668	1.00589910989955	8.51514291541828	1.66384977327277e-17	1.19464413720985e-14	4.51211774809982	0	0	0	0	0	0	0	56.6584828596168	47.3931570854189	546.065079328782	325.553063529984
ENSSSCG00000008973	178.917315709752	2.15821794528235	0.592852300045234	3.64039735549255	0.000272217613359359	0.00980082221208425	201.541259415125	76.4384666733657	104.339130174244	272.661735580146	324.194740493336	14.560142065853	15.8211784567858	23.0136453205069	65.8317610368881	35.6497199315098	969.510754616669	1459.00923982009
ENSSSCG00000008986	384.852830112541	1.73720038642742	0.433145455220077	4.01066285122343	6.05485203670108e-05	0.00283204961590123	589.58338575171	83.8060297262202	170.376554335158	743.89234381105	854.695224936977	112.198741801573	146.187688940701	822.737820208122	207.747770485262	70.4606229234547	1839.29106061341	1505.51682032437
ENSSSCG00000009004	125.622150450865	-9.12565541136703	1.15771425356774	-7.88247651201013	3.2095536052395e-15	1.86318001202882e-12	197.029141667026	104.987773503177	104.339130174244	483.085466299606	749.70033739084	167.013394284785	46.8306882320861	933.490988313062	0	0	0	0
ENSSSCG00000009019	164.70649416674	-1.98410194908161	0.360789863251877	-5.49932842125459	3.81240472434245e-08	4.95322145233141e-06	494.828913041614	212.738383151174	550.752117502023	577.924330849222	711.018010400158	121.620010197125	39.2365225728289	396.985381778744	12.9505103679124	12.5822540934741	261.588061953907	86.3712209365263
ENSSSCG00000009045	46.118794950813	7.84393536229423	1.12191468357529	6.99156137015461	2.71843663511596e-12	9.15676853734616e-10	0	0	3.96224544965484	0	25.7882179937881	0	1.26569427654287	23.0136453205069	33.9950897157701	23.9062827776007	379.302689833166	237.853054579049
ENSSSCG00000009050	65.2728534561343	-1.96811856138048	0.592806285157429	-3.32000285870419	0.000900165263465105	0.0254133597940138	130.851414694895	77.3594120549725	182.263290684123	118.54858068702	329.720787206291	36.8285946371577	44.9321468172718	277.602096678615	5.39604598663017	6.7105355165195	55.5874631652053	7.97272808644858
ENSSSCG00000009060	95.0498896419124	-2.13170775862659	0.551327471560367	-3.8665001629493	0.000110408390221956	0.00470421472552883	273.735143384723	114.197227319245	299.80990569055	462.339464679378	143.677214536819	116.481136526824	43.6664525407289	89.1778756169643	19.4257655518686	7.12994398630197	53.9525377779934	38.5348524178348
ENSSSCG00000009071	124.53219579427	1.6979054546074	0.503616427246663	3.37142587641566	0.000747801590614988	0.0221290874168539	177.47663142526	54.3357775148021	143.961584670793	72.6110056707997	337.08884949023	46.2498630327097	80.3715865604721	79.1094057892425	57.1980874582799	26.0033251265131	541.160303167146	508.925809518301
ENSSSCG00000009097	166.20356565124	1.74951180933143	0.470722030392942	3.71665589535081	0.000201877095370413	0.00771430626062515	225.605887404991	92.0945381606816	55.4714362951678	148.185725858775	504.712266449853	70.2312734941147	87.3329050814579	408.492204438998	60.975319648921	19.712198079776	1036.54269549236	560.748542080217
ENSSSCG00000009112	173.898864053368	-1.84724130128002	0.374309447597556	-4.93506459197394	8.01242384032485e-07	7.23877390925243e-05	326.376517112554	149.193151820304	244.338469395382	640.162335709908	863.905302791901	221.828046767996	86.067210804915	734.99829742369	21.5841839465207	5.45231010717209	161.85761333398	74.4121288068534
ENSSSCG00000009138	98.0227917950781	-2.86070139769994	0.806947905204886	-3.54508807724534	0.00039248191412515	0.0130591177377934	430.15522531885	119.722899608886	462.261969126398	223.76044604675	82.8907006943189	126.758883867427	6.96131852098577	340.889621310009	10.7920919732603	7.12994398630197	52.3176123907815	2.65757602881619
ENSSSCG00000009145	10.4777426435376	-5.83635705013736	1.83212666795697	-3.1855641600619	0.00144472064936932	0.0369080132934387	33.0888634860654	11.9722899608886	56.7921847783861	51.8650040505712	31.3142647067427	0	0	60.4108189663307	0	0.419408469782469	0	0
ENSSSCG00000009219	97.4877211203922	-6.86664512923876	1.27028758522189	-5.40558312080119	6.45978845423714e-08	7.90353668992853e-06	42.113098982265	2.76283614482045	118.867363489645	26.6734306545795	858.379256078947	83.0784576698674	150.617618908601	673.149125624827	0	0	0	0
ENSSSCG00000009222	113.358234971996	3.0750268435525	0.649097827575809	4.73738581907881	2.16492761222274e-06	0.000172209577177508	79.7140802164302	7.36756305285453	27.7357181475839	88.911435515265	252.356133224926	19.6990157361541	34.8065926049289	460.272906410138	38.8515311037373	31.8750437034676	1095.40000943199	220.578810391744
ENSSSCG00000009237	75.8925564627693	-2.75813313180606	0.799188433094926	-3.45116748139729	0.000558167081845152	0.017424520207166	233.126083651824	93.0154835422884	42.263951462985	411.956317887394	641.021418702733	79.6525418896667	31.6423569135717	94.931286947091	0.539604598663017	5.45231010717209	8.1746269360596	49.1651565330996
ENSSSCG00000009300	54.7566856439849	2.47694979313918	0.695723584420662	3.56024985871619	0.00037050209492959	0.0124596584795967	28.5767457379655	23.0236345401704	9.24523938252797	44.4557177576325	108.678918688107	10.2777473406022	26.5795798074002	247.396687195449	16.7277425585535	14.2598879726039	384.207465994801	136.865165484034
ENSSSCG00000009303	93.2804104714663	-1.82307584906567	0.566042858059665	-3.22073818812056	0.00127860894739606	0.0332560214687836	255.686672392323	124.32762651692	324.904126871697	446.039034834913	368.403114196973	61.6664840436129	5.69562424444291	158.218811578485	11.8713011705864	14.6792964423864	109.540000943199	38.5348524178348
