baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSSSCG00000000061	44.8590250338492	-0.423292565518936	0.706967452697337	-0.598744063682029	0.549343568493135	0.945015143268564
ENSSSCG00000000062	16.4111806818209	-3.82546497420925	1.40181120263678	-2.72894450195121	0.00635373959384354	0.121482432430573
ENSSSCG00000000063	50.8420975881211	-0.555692275432687	0.716497719967392	-0.77556740230517	0.438004453737526	0.913298702007997
ENSSSCG00000000064	199.813305803559	0.101825550167582	0.297292014765885	0.342510209188664	0.731966962285314	0.988430459412618
ENSSSCG00000000066	102.510347326494	-0.285348086552205	0.4280704358015	-0.666591436098435	0.505033140809079	0.926417784467061
ENSSSCG00000000067	1.47678488412891	-0.153120542609903	3.6145116463797	-0.0423627193906731	0.966209547271086	1
ENSSSCG00000000068	653.926944830745	0.0460348620137972	0.275970465730709	0.166810828441033	0.8675188982062	1
ENSSSCG00000000071	132.482031624437	0.282131911244348	0.587071648650441	0.480574921124043	0.630818643135461	0.98280103062643
ENSSSCG00000000072	27.0399823609617	0.913650286429429	0.718254543149809	1.27204247455608	0.203358028325026	0.793468537307707
ENSSSCG00000000073	0.397385076064655	2.52412524733516	3.76914204192007	0.669681646184214	0.503060754200768	0.926417784467061
ENSSSCG00000000074	0.198692538032327	1.18022331837688	3.80972872721562	0.309791957087573	0.756719168253017	0.988430459412618
ENSSSCG00000000075	332.714594640058	0.337085186756147	0.315985530580714	1.06677412138669	0.28607384711902	0.8386642878048
ENSSSCG00000000076	72.7178520022668	-0.68991855943478	0.605577911216716	-1.13927299304661	0.25458930906985	0.825252744020153
ENSSSCG00000000077	50.2685036526359	0.0651027474254831	0.551759169504726	0.117991237887213	0.906074600538036	1
ENSSSCG00000000078	465.652599788058	-0.147316051746777	0.221888568674529	-0.663919068146604	0.506742111337334	0.926417784467061
ENSSSCG00000000079	57.102848689321	-2.78561635445271	1.12597773717646	-2.47395331406642	0.0133627157560465	0.20621512256107
ENSSSCG00000000080	6.51567181863456	1.7227316391394	2.80898712200942	0.613292822042927	0.539682738700923	0.939223542943812
ENSSSCG00000000081	1.71184045533075	-4.53354242626303	3.69193145924013	-1.22795953183706	0.219462159796956	0.80389969043582
ENSSSCG00000000082	20.0971465047579	0.444740182556332	1.11075862082592	0.400393185538041	0.688866942572169	0.988430459412618
ENSSSCG00000000084	220.134380335445	-0.404592038108367	0.375550088093769	-1.07733176195487	0.281332077477511	0.834935893242416
ENSSSCG00000000087	104.735344324701	0.536076282651906	0.369205907043191	1.45197103411781	0.146509659461923	0.734772747069707
ENSSSCG00000000091	50.2696663083954	0.403184576562122	0.562258278203457	0.71708072996344	0.473324285203051	0.926417784467061
ENSSSCG00000000092	14.2892494058677	-3.20026621073418	1.40882957167844	-2.27157796448116	0.0231120130622753	0.298184330449925
ENSSSCG00000000093	23.1846259787477	2.64618896355305	1.05913676961143	2.49843933236674	0.0124741492041972	0.196617381217399
ENSSSCG00000000094	382.981935181227	0.218521556165308	0.348394307329008	0.627224818455332	0.530511876882567	0.933926791732875
ENSSSCG00000000095	131.481147242487	0.0504677396490557	0.32880281264343	0.15348937937397	0.878012365100122	1
ENSSSCG00000000097	30.3247231577502	-1.33121475765283	0.664320755089124	-2.00387350155007	0.0450836127380429	0.441278031171176
ENSSSCG00000000103	2.71077014816117	1.41334474483638	3.58396045816567	0.394352772954351	0.693320606192781	0.988430459412618
ENSSSCG00000000104	1027.27931104951	0.136116970486987	0.26421246196879	0.515179978539641	0.606427258483992	0.975005396252695
ENSSSCG00000000105	19.4673268320211	-3.87638937389184	1.03326198802969	-3.75160358050493	0.000175707133039336	0.00779511124852886
ENSSSCG00000000106	5.53068552654324	0.691168941251782	2.46659194431044	0.280212113254511	0.779314773763955	0.993987237686265
ENSSSCG00000000107	127.014723338974	0.188507127061058	0.498874907105522	0.377864519494031	0.705531241042821	0.988430459412618
ENSSSCG00000000108	177.128867082722	-0.279044940943721	0.420778304970994	-0.663163802998248	0.507225651265576	0.926417784467061
ENSSSCG00000000110	58.2765535834579	-0.809582080306287	0.702499983096238	-1.15243003528354	0.249144404635818	0.820278145992494
ENSSSCG00000000111	3.56762236835927	2.29737930768381	2.66607884136705	0.861707190364187	0.38884866781942	0.884997251650405
ENSSSCG00000000113	0.463493137141635	-2.68585924477926	3.72721687108965	-0.720607181624518	0.471151234029347	0.926417784467061
ENSSSCG00000000114	72.0896922898509	-0.123781705242467	0.712265324944158	-0.173785948729389	0.862033687644717	1
ENSSSCG00000000116	31.6386939248396	-0.286135792218872	0.888875875002437	-0.321907479172036	0.747522786981649	0.988430459412618
ENSSSCG00000000117	6.92014201868968	0.523416866399898	1.81558425257842	0.288291146861713	0.773123883401493	0.993987237686265
ENSSSCG00000000118	187.427494043903	0.301719886667983	0.451069674222109	0.668898628994099	0.503560144842694	0.926417784467061
ENSSSCG00000000119	118.529019543883	-0.512437741559465	0.365146204764963	-1.40337687992488	0.160504483620231	0.752440606717248
ENSSSCG00000000120	42.820391219567	-0.31416823045406	0.529504312685267	-0.593325158884587	0.552963564626534	0.947322780805348
ENSSSCG00000000121	0.27703177748994	0	3.81698448996244	0	1	1
ENSSSCG00000000130	243.604873976315	-0.430295629598384	0.332920707247564	-1.29248683014004	0.196188603867219	0.783261613683523
ENSSSCG00000000131	4.02313237993319	-2.49054998182587	3.09539265416696	-0.804599047708256	0.421051091852744	0.904295764399366
ENSSSCG00000000132	3.79403649736282	-1.3779257257751	2.47489196286445	-0.556761970401443	0.577690070213345	0.961106035274434
ENSSSCG00000000133	16.9546220201381	2.82024058885169	1.13093565339446	2.49372329927601	0.0126411044529799	0.198104476677256
ENSSSCG00000000135	51.6280717221406	1.38154911369785	0.807235582176798	1.7114571560044	0.0869967538069752	0.615753211365893
ENSSSCG00000000136	351.259648586734	0.288709313131081	0.510567989626948	0.565466928982425	0.571756212244661	0.956747152940816
ENSSSCG00000000137	191.243417811669	-0.00363652546158773	0.382864383284134	-0.00949820777371438	0.992421640610377	1
ENSSSCG00000000138	1.49903609517577	-0.996134212537218	3.66508191389525	-0.271790436323025	0.78578315922075	0.995468295022794
ENSSSCG00000000139	29.5517554362942	0.188214984835749	0.924118149568237	0.203669828282981	0.838611521510888	1
ENSSSCG00000000141	272.502198436604	-0.338874019388185	0.399987840780047	-0.847210802026682	0.396877633672255	0.890136841189174
ENSSSCG00000000142	34.2356689662032	-2.46888498570204	0.761844255791756	-3.24066889909962	0.00119249604661753	0.0358721743505102
ENSSSCG00000000144	12.370882518477	-1.11276722228662	1.38378960084183	-0.804144807570221	0.421313349535382	0.904295764399366
ENSSSCG00000000145	455.557195548469	0.764477916336424	0.27325268221832	2.79769592792371	0.00514685408297279	0.104796094626739
ENSSSCG00000000146	905.124253282684	-0.950901940982017	0.45780620530074	-2.07708399312184	0.0377938076783489	0.401460288761718
ENSSSCG00000000148	59.6829752504657	1.24163756568213	0.693610793244053	1.79010704241629	0.0734367048837832	0.565522736677714
ENSSSCG00000000151	4.21275175793587	1.19017051800283	2.88932812152545	0.411919473297642	0.680398447107725	0.988430459412618
ENSSSCG00000000152	112.485739931667	-1.74238096896094	0.548310804122231	-3.17772503452717	0.00148435449348561	0.0426306610529068
ENSSSCG00000000156	31.5310347052064	-1.26741428917532	0.725860825676974	-1.74608443428982	0.0807962811656078	0.591147505431475
ENSSSCG00000000157	0	NA	NA	NA	NA	NA
ENSSSCG00000000158	43.3363014942024	-0.686297571303645	0.754251905588912	-0.909904988264884	0.362872618866541	0.869799531142171
ENSSSCG00000000159	0	NA	NA	NA	NA	NA
ENSSSCG00000000160	74.0947274664745	-1.15503483509809	0.596500450329942	-1.93635199178677	0.0528246050723326	0.478666469210453
ENSSSCG00000000161	27.3402127269455	0.953224318531177	1.1202722972562	0.85088627190536	0.394832531472207	0.890136841189174
ENSSSCG00000000162	77.0000295757936	-1.52457538502866	0.794345383698696	-1.91928525842223	0.0549482426157046	0.490037390221271
ENSSSCG00000000164	29.6519287620937	-0.573714565851004	0.899010466606662	-0.638162276370935	0.523368050793454	0.932566350471922
ENSSSCG00000000167	59.888207514036	-0.460463562392842	0.716810533454974	-0.642378342535567	0.520627558206311	0.932566350471922
ENSSSCG00000000169	31.1220490759647	1.29563536673588	1.16900804326399	1.10832031841144	0.267723503524347	0.826962139916768
ENSSSCG00000000171	154.553262353583	-1.78018193264082	0.336523862523405	-5.28991293304502	1.22374600207928e-07	1.53772827382649e-05
ENSSSCG00000000174	1.27386277855209	2.52419037003493	3.7691382674349	0.669699594690851	0.503049310118092	0.926417784467061
ENSSSCG00000000175	154.487400589395	-1.13983223572905	0.464165291199014	-2.4556602084242	0.0140626054570453	0.214708521147188
ENSSSCG00000000176	138.728500676921	-0.0900956354357965	0.396797072009675	-0.227057208309238	0.820379257846706	1
ENSSSCG00000000179	23.4888175180291	0.297982462042327	1.24055999195841	0.240199961286772	0.810175243690792	1
ENSSSCG00000000182	22.1485036678645	-0.584706508564056	1.32291945494593	-0.441981941060769	0.658502273991819	0.988430459412618
ENSSSCG00000000183	0.554063554979881	0	3.81698448996244	0	1	1
ENSSSCG00000000184	12.56975787353	2.0883054158689	1.71212379633266	1.21971636650458	0.222572415076298	0.807822603826606
ENSSSCG00000000185	14.8659825207341	0.253692025168423	1.1550317386378	0.21964073945502	0.826150960568191	1
ENSSSCG00000000186	3.06594291160752	3.27953196681676	3.64290209821291	0.900252567431223	0.367985857033978	0.869799531142171
ENSSSCG00000000188	0.769212886123187	-3.1337172950706	3.71426820875479	-0.843697094271279	0.398838691688743	0.890136841189174
ENSSSCG00000000189	41.3892197627851	0.338000703713541	0.631985641787276	0.53482339054043	0.592771987063152	0.968686565346853
ENSSSCG00000000190	94.9078191740282	-0.00306676626661752	0.536274611952012	-0.0057186489874183	0.995437203133785	1
ENSSSCG00000000194	29.8506579740113	0.264808144613051	0.835675877644665	0.316879009789546	0.751335409658867	0.988430459412618
ENSSSCG00000000195	3.10387063217182	1.19827495158306	3.48441378380238	0.34389570984748	0.730924718367731	0.988430459412618
ENSSSCG00000000197	1.50807112884735	-1.68484678083997	3.65128671615609	-0.461439188926172	0.644483540860685	0.986657389246296
ENSSSCG00000000198	2.97202248125087	-0.507325077274821	2.39761403588056	-0.211595807199426	0.83242238064076	1
ENSSSCG00000000199	58.5148470921766	-1.39901668425807	0.561670324964537	-2.49081466845592	0.0127450581814225	0.199390004255695
ENSSSCG00000000202	72.8172286787571	-0.213376615451363	0.533135192222432	-0.400229845195324	0.688987234318054	0.988430459412618
ENSSSCG00000000203	11.781459805597	6.6094402146029	1.66020604200246	3.98109635032463	6.85981340903744e-05	0.00365413805804377
ENSSSCG00000000204	106.94975965762	-0.930139566754038	0.441096183087468	-2.10870010310108	0.034970475939862	0.381440019243506
ENSSSCG00000000205	14.2026395409872	1.14875561137345	1.33991070973433	0.857337435269263	0.391258425274986	0.886676578544793
ENSSSCG00000000206	17.170708642167	-1.69032406167869	1.31462464135781	-1.28578455667227	0.198518261366011	0.785258649353543
ENSSSCG00000000207	11.3217980439769	-1.86628533635012	1.19248010586808	-1.56504525917566	0.11757229751474	0.689710291419518
ENSSSCG00000000209	132.050463861047	0.0704952150924419	0.3817093157403	0.184682983059297	0.853477694122683	1
ENSSSCG00000000211	66.922543379996	-1.0759705278367	0.855457281289462	-1.25777236499156	0.208474092651369	0.79515172646673
ENSSSCG00000000212	3.06903117915404	4.80211078914442	3.6990664641533	1.2981953245989	0.194220224326878	0.780772742085537
ENSSSCG00000000214	31.2336948677015	1.15181245856475	0.792222505499355	1.45390019921074	0.14597397759097	0.734772747069707
ENSSSCG00000000215	85.338254438208	-0.0416044633615383	0.532164378995916	-0.0781797222881345	0.937685091910632	1
ENSSSCG00000000216	1.4840479845131	2.02071906261989	3.64521990808177	0.55434764254957	0.579340950799455	0.961769249463777
ENSSSCG00000000217	48.2577761673479	-0.955077020546154	0.600018562081859	-1.59174579071748	0.11144183498026	0.676977293183647
ENSSSCG00000000220	37.0702452710954	-1.11442661992726	0.69712712249691	-1.5985988551639	0.109909764284073	0.67237175083557
ENSSSCG00000000223	94.8315121425959	-0.276177542932408	0.606826702232764	-0.455117650420191	0.649024600520353	0.986657389246296
ENSSSCG00000000228	27.7351611408821	-0.20326815612526	0.922601566805316	-0.220320627493745	0.825621456412068	1
ENSSSCG00000000231	1.3695221802468	4.32559794666838	3.70714950472002	1.16682587016276	0.243280697327882	0.814560378125162
ENSSSCG00000000232	184.340605817209	1.83278946274451	0.470205278808142	3.89784961025999	9.70506533934819e-05	0.00483198910070759
ENSSSCG00000000233	102.171492354711	0.968122287974327	0.549341358175944	1.7623327891949	0.0780130870303192	0.583153168913761
ENSSSCG00000000234	35.6117625973967	0.349060459930004	0.704508358070507	0.495466740644502	0.620270693656667	0.979187518569662
ENSSSCG00000000235	2.22394472638227	-3.96199151802301	3.68246494590692	-1.07590746313194	NA	NA
ENSSSCG00000000236	9.46735933404567	-1.19617564003727	2.99871456649703	-0.3988961314963	NA	NA
ENSSSCG00000000238	0.596077614096982	3.34669375865003	3.73461555092662	0.896128052007833	0.370184376434212	0.869799531142171
ENSSSCG00000000239	10.4832430025142	1.238893230001	2.32227383115194	0.533482836253834	0.593699389197787	0.969073700975398
ENSSSCG00000000240	10.8643737657781	-0.911943640938393	2.14948177112591	-0.42426209572399	0.671374679267132	0.988430459412618
ENSSSCG00000000241	4.42716769163276	-0.963008471468613	2.54751618963636	-0.378018587432835	0.705416785966006	0.988430459412618
ENSSSCG00000000247	5.63552464342325	1.85467774458762	2.71945722675542	0.682002910853075	0.495237110261703	0.926417784467061
ENSSSCG00000000248	437.012470658144	-2.89123900957678	1.09473994167578	-2.64102815610345	0.0082654849939048	0.147588673150326
ENSSSCG00000000249	7.53413112103288	-0.735194180861517	1.68882221103222	-0.435329530875936	0.663323252674688	0.988430459412618
ENSSSCG00000000250	1.75203615710625	1.14148446195903	3.48200632368377	0.327823776250756	0.743044909021789	0.988430459412618
ENSSSCG00000000251	13.3669226783406	-0.754702031552882	1.6049615812304	-0.47023059017669	0.638190281191858	0.98508619778449
ENSSSCG00000000252	211.304678365634	-1.11394758324449	0.529368124546288	-2.10429667294236	0.0353525761073576	0.383980766924022
ENSSSCG00000000253	93.3787595497003	-2.39309116930578	0.60631488200331	-3.94694446786269	7.91549069487967e-05	0.00409026985074047
ENSSSCG00000000257	133.239371035272	-1.34087607209874	0.465561899508186	-2.88012415430736	0.00397518597523994	0.0870457256408079
ENSSSCG00000000258	105.872624613626	-1.22830360789492	0.621531374800585	-1.97625358541074	0.0481260636050067	0.455295256379682
ENSSSCG00000000259	51.623856764848	1.65097622002091	0.79695904116743	2.07159481822612	0.0383032435808328	0.403262377491116
ENSSSCG00000000260	8.16003734589397	-0.0936553677856053	2.12153853283621	-0.0441450232159586	0.964788804407969	1
ENSSSCG00000000261	11.013048414443	-2.18721637181285	1.93248135854868	-1.13181757854341	0.257711135787942	0.826962139916768
ENSSSCG00000000262	159.713017138013	-0.58245617119004	0.268789499206663	-2.16696029014961	0.0302378821337448	0.350471697594348
ENSSSCG00000000263	407.711530369926	-0.559313100186105	0.256153842158529	-2.18350462937798	0.028998668415108	0.341994404135049
ENSSSCG00000000264	20.4299166892138	0.111866960086997	0.854188565117012	0.130962839653178	0.89580470382287	1
ENSSSCG00000000265	61.6596278617085	1.03796626695288	0.502855109414793	2.06414580963655	0.0390038936898919	0.407081686352866
ENSSSCG00000000267	0.273221091038789	0.167797783334103	3.77362874036541	0.0444658960589364	0.964533036078165	1
ENSSSCG00000000268	22.4975113153793	0.226869988225023	1.15121476579281	0.197070081939736	0.843772695450817	1
ENSSSCG00000000271	7.8319056467874	0.0240944873738565	1.59937002956109	0.0150649861686283	0.987980334780528	1
ENSSSCG00000000272	202.26279805467	0.00103767119906046	0.326366999920267	0.00317946115665482	0.997463161305573	1
ENSSSCG00000000273	88.3589006823275	2.41821399904313	0.568856500848254	4.25100881406329	2.12809792032637e-05	0.00139239864887733
ENSSSCG00000000274	269.175710462771	-0.677341236375659	0.24904695656282	-2.71973304040279	0.0065334639441628	0.124222320733476
ENSSSCG00000000275	57.617634310265	-2.51463564466177	0.710590085561643	-3.53879922582121	0.000401951441393627	0.0149866673983475
ENSSSCG00000000276	28.065591278441	-0.719079095740053	0.673450196674144	-1.06775393234904	0.285631523378362	0.838510771625636
ENSSSCG00000000277	2.13043162686396	5.09778281316915	3.69521910843285	1.3795617157141	0.167721631873714	0.760288567318408
ENSSSCG00000000278	199.451146847536	-0.179546924383696	0.397240668947643	-0.45198525332098	0.651279606040056	0.98755477052086
ENSSSCG00000000279	0	NA	NA	NA	NA	NA
ENSSSCG00000000281	0.633407089045351	0	3.81698448996245	0	1	1
ENSSSCG00000000288	451.42981436145	-0.529290958612979	0.319893772635078	-1.65458350205764	0.0980090123396536	0.644272784179885
ENSSSCG00000000289	1.8750621094971	4.71280070454677	3.667474221159	1.28502626613076	0.198783105568905	0.785258649353543
ENSSSCG00000000290	84.8678473660317	-0.169826644204084	0.415089663123906	-0.409132434004721	0.682442475261246	0.988430459412618
ENSSSCG00000000291	1.60721905655132	-1.46392043770757	3.78105660099243	-0.387172315093969	0.698628644291651	0.988430459412618
ENSSSCG00000000292	56.9708076882031	1.10928267186478	0.440803310586793	2.51650258794134	0.0118526029729515	0.189780762625593
ENSSSCG00000000293	229.500142092709	0.476936471061196	0.321395815591832	1.48395357974075	0.137821235997996	0.721363227531543
ENSSSCG00000000295	297.29479120105	0.226157497893579	0.432050198387785	0.523451901509353	0.600659814215527	0.972402439854786
ENSSSCG00000000296	0.189286607689923	0	3.81698448996244	0	1	1
ENSSSCG00000000297	110.357372809908	0.0966459140538654	0.481366519015523	0.200774067651242	0.840875241041552	1
ENSSSCG00000000298	1.80259225023778	1.9855822703536	3.06541781884365	0.647736259033885	0.517155548213887	0.93010501254258
ENSSSCG00000000299	23.9303976297693	-0.254099443485896	1.2252375800458	-0.207387895722557	0.83570693493086	1
ENSSSCG00000000312	0	NA	NA	NA	NA	NA
ENSSSCG00000000318	0	NA	NA	NA	NA	NA
ENSSSCG00000000327	0.314565822317736	-0.219116311412835	3.78853878703728	-0.0578366287716402	0.953878761458335	1
ENSSSCG00000000332	0	NA	NA	NA	NA	NA
ENSSSCG00000000333	1.39084776622629	4.60598371777006	3.70208122090949	1.24416063368769	0.213440448959204	0.79515172646673
ENSSSCG00000000352	0	NA	NA	NA	NA	NA
ENSSSCG00000000353	0	NA	NA	NA	NA	NA
ENSSSCG00000000359	36.5143447769026	0.749231812195591	0.701951298672522	1.06735583168303	0.28581118529398	0.838510771625636
ENSSSCG00000000361	138.439439847244	-0.979856068967235	0.422407827140211	-2.31969202749169	0.0203575434325228	0.274967928224234
ENSSSCG00000000362	3.53710445570921	1.35262125507965	2.63944644908546	0.512463988632283	0.608326317292375	0.976314638518372
ENSSSCG00000000363	18.9932453893763	0.964383677060308	1.11649175816028	0.863762468474814	0.387718389297605	0.884268873492924
ENSSSCG00000000364	21.1128706530012	0.334450742649639	0.904058157459105	0.3699438359028	0.711424338513739	0.988430459412618
ENSSSCG00000000365	13.2286408435282	0.753898617543189	1.1087461718223	0.679956004992656	0.49653231833843	0.926417784467061
ENSSSCG00000000366	185.903955981522	0.562254468860265	0.296450079174207	1.89662445166648	0.0578775210681313	0.501789095908133
ENSSSCG00000000367	27.8573618821703	-0.555418703547498	0.820801890710904	-0.676678148324494	0.498610183768829	0.926417784467061
ENSSSCG00000000368	14.8730925498583	-1.28219668221004	1.17806600653733	-1.08839120651548	0.276422441479893	0.83454102567832
ENSSSCG00000000370	75.278864370242	-0.758762996366116	0.494125931210108	-1.53556603375968	0.124644850070239	0.703140719065245
ENSSSCG00000000371	4.72070839037099	-2.98652816127071	3.48255354323629	-0.857568483640703	NA	NA
ENSSSCG00000000376	14.2802266065661	-1.08522325877375	1.38277993577701	-0.784812702799261	0.432563391193382	0.910987335048396
ENSSSCG00000000377	89.5310084508778	-0.45617242559941	0.35924237875222	-1.26981796296936	0.204149480633309	0.794241327477428
ENSSSCG00000000379	159.185497506399	-0.130880937170056	0.526688741259924	-0.248497693071942	0.80374935477614	0.999762898636317
ENSSSCG00000000382	645.847208952581	0.108921092073183	0.222801060177113	0.488871516080745	0.624932662627061	0.981083213188119
ENSSSCG00000000383	48.2141497660971	0.398374455820927	0.558471041807399	0.71333055073304	0.475641236999014	0.926417784467061
ENSSSCG00000000384	22.258140802672	0.981553371341053	1.24868285834143	0.786070990551439	0.431825898394637	0.910927618045405
ENSSSCG00000000385	2.5519243731084	-0.163361453000128	3.00049925596838	-0.0544447570434088	0.956580820747639	1
ENSSSCG00000000386	127.314098657661	0.189667331848427	0.454257820978667	0.417532341963429	0.676289073094502	0.988430459412618
ENSSSCG00000000393	299.519785334949	-0.477039110860956	0.33413479730161	-1.42768461924171	0.153382655179962	0.739832521084071
ENSSSCG00000000394	45.1743306204894	-1.35476053385817	0.694942239748865	-1.94945774824069	0.0512407838905181	0.470883646907678
ENSSSCG00000000396	49.9802738644294	-0.741520114261381	0.538359469500824	-1.37736987323531	0.168397922319904	0.760690217313949
ENSSSCG00000000398	0.684397569146022	2.58198693776553	3.76690047990608	0.685440709553842	0.493065862555279	0.926417784467061
ENSSSCG00000000399	85.5542556101835	0.364012426252383	0.447529127556249	0.813382646711931	0.415998705513457	0.902593135684228
ENSSSCG00000000400	4.74709855977373	2.6170380674314	3.16966390883994	0.825651596730079	0.409001757098699	0.897465973620786
ENSSSCG00000000401	5.45451800305177	1.05990958600437	2.7704681088997	0.3825741875893	0.702035512119107	0.988430459412618
ENSSSCG00000000402	70.0950755223456	-0.375573663393233	0.546865660261624	-0.686774999208318	0.492224526685847	0.926417784467061
ENSSSCG00000000403	583.538697287107	0.0305616092210915	0.208573410953864	0.146526870713408	0.883505479075246	1
ENSSSCG00000000405	84.5750518180774	-0.435436865030725	0.464814244608432	-0.936797591901567	0.34886268425355	0.869799531142171
ENSSSCG00000000406	61.110793986738	0.933423737103652	0.674839474498287	1.38317892236166	0.166610010944228	0.759783977703882
ENSSSCG00000000411	32.6756192615906	-0.914864103150089	0.766298890652445	-1.19387371469526	0.23252737098199	0.808046417628163
ENSSSCG00000000413	2.1449390754343	3.28976946269288	3.23738660805953	1.01618059903718	0.309543393350593	0.847400879632175
ENSSSCG00000000415	1.03257295617407	-3.62897827741551	3.70385678043471	-0.979783639741488	0.327192929508231	0.856731384298618
ENSSSCG00000000418	11.7346004572935	2.26747121483197	1.96762447057345	1.15239022930586	NA	NA
ENSSSCG00000000419	6.75702578004297	0.464254643850777	1.70305367859499	0.272601298294828	0.785159713833001	0.995468295022794
ENSSSCG00000000431	142.390979731127	-0.0231874204412994	0.39737195441135	-0.058351929933375	0.953468303842487	1
ENSSSCG00000000433	43.0233307425934	1.19675166071331	0.903648235280852	1.32435566627467	0.185384951052738	0.777921101895249
ENSSSCG00000000435	44.510359855696	-1.8063531727439	0.912131107298236	-1.98036571529106	0.0476624494905956	0.452478173939252
ENSSSCG00000000436	8.24856314921594	3.14009518951745	1.71242143094929	1.83371635788085	0.0666961091538034	0.541266104150022
ENSSSCG00000000437	67.4186676850867	0.428351026573803	0.577789011026771	0.741362363075395	0.458473758424209	0.922775396259619
ENSSSCG00000000439	29.1672761671698	0.507818490445301	0.970103980804131	0.523468102897963	0.600648542456283	0.972402439854786
ENSSSCG00000000442	0	NA	NA	NA	NA	NA
ENSSSCG00000000443	19.2437970911297	-0.0761230452125733	0.845292525282243	-0.0900552683665998	0.928243295397324	1
ENSSSCG00000000444	132.20232352797	-0.818310314496148	0.35641634792439	-2.29593933965606	0.0216793500085636	0.286163224786477
ENSSSCG00000000449	159.300412329568	-0.0233581628035412	0.452306039672934	-0.0516423853646342	0.958813645742594	1
ENSSSCG00000000453	17.0077412057448	-1.17554446120869	1.18380608751464	-0.993021132098336	0.320699656298764	0.855560191496495
