Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	A1	A2	A3	A4	B1	B2	B3	B4	C1	C2	C3	C4
ENSSSCG00000023557	145.928233031421	1.30263069925424	0.34489117875785	3.77693249199866	0.000158771743288534	0.0277207428994096	71.6261682077937	272.051321849545	133.586498676493	221.852315853286	34.2446682968811	89.4203988246898	87.0540813304969	51.7966367121547	202.358343959714	270.375808455152	293.857051620629	182.012132688181
ENSSSCG00000023710	113.110079915643	3.21975035688251	0.900086770059306	3.57715551876222	0.000347353531761742	0.043969407359674	12.7335410147189	20.6294841212925	35.7484996458221	29.7606765169042	2.73957346375049	26.5844428938267	11.2049807653115	34.5310911414365	414.261892823188	291.58175421634	292.857537839606	233.85801290845
ENSSSCG00000023745	199.440887226512	5.06184986055463	1.24275392468447	4.073091027928	4.63932814421556e-05	0.0135029154409765	1.59169262683986	15.4721130909694	5.64449994407717	12.1748222114608	3.42446682968811	25.3760591259255	0.861921597331653	10.7909659816989	697.754478464863	708.278588423693	425.792870715605	622.150562643236
ENSSSCG00000024393	231.851332610104	1.97601538107368	0.536306306647716	3.68449029328993	0.000229160758085831	0.0350291030438214	81.9721702822527	228.213668091798	72.4377492823236	505.931500787371	41.778495322195	61.6275721629619	44.819923061246	142.440750958425	309.264638881827	739.027209777416	450.780715241168	480.953271830587
ENSSSCG00000025109	5034.16260638572	-1.88198281179544	0.342629456566945	-5.49276419678683	3.9569096625403e-08	0.000101311725772266	1787.47081994116	6414.48021896438	2908.7989711811	2907.07699249214	7160.56014087784	18426.6440767256	4855.2043577692	5520.65819623716	2177.26123854768	3185.1330533305	2073.99109562178	2913.29722684537
ENSSSCG00000025736	28.1365978803348	1.42719584595079	0.406100409379224	3.5143915469882	0.000440762610551467	0.0498792295686503	15.1210799549787	47.7056820304889	31.0447496924244	51.4048048928345	4.79425356156336	14.5006052148146	11.2049807653115	20.5028353652279	21.9539712786482	44.5324860984956	30.9849272116989	90.4545144268535
ENSSSCG00000025795	1443.62082377786	2.68279206586406	0.699616747264241	3.83465958520114	0.000125738314252555	0.0237828804753928	850.759709045905	578.91489815377	490.130745144034	1456.92039130481	283.545853498176	106.337771575307	210.308869748923	339.915428423515	3565.1340315544	2679.37124692615	5166.48673410554	1900.6479067984
ENSSSCG00000026962	802.178552184787	2.51130509852183	0.664201460440476	3.78093883873188	0.000156238057151643	0.0275881390054923	332.663759009531	470.610106516985	128.882748723095	817.065846191369	117.116765575333	180.049181417281	117.221337237105	285.960598515021	2709.88367217749	1779.17884936371	1550.24587436597	1631.49057118678
ENSSSCG00000027157	203.453997267251	-2.03929850569736	0.473017619790675	-4.3112527321917	1.62332235003219e-05	0.00722136939586174	39.7923156709965	250.132494970671	174.038748275713	174.505785030938	113.692298745645	1035.58488909134	316.325226220717	308.621627076589	40.0898605957924	121.934188126833	36.9820098978342	126.85694096449
ENSSSCG00000027443	565.558662199531	3.4942325444855	0.89849762788228	3.88897247588873	0.000100669532863214	0.0204159806102695	54.9133956259751	137.959675061143	69.6154993102851	163.683720842973	41.778495322195	130.505446933331	22.409961530623	92.8023074426105	1930.99495203067	1331.73339380263	1448.29546870167	1712.01715110337
ENSSSCG00000027684	3.23694588738118	-3.63190923535339	0.877291839583057	-4.13990997235252	3.47442147897714e-05	0.0107828144172559	0.79584631341993	1.28934275758078	0	4.05827407048693	2.05468009781287	15.7089889827158	6.89537277865322	10.7909659816989	0	0	0	1.10310383447382
ENSSSCG00000027911	286.311807544258	2.02977129528562	0.569175520784876	3.56616056236331	0.000362249479671392	0.0441901167268067	640.656282303043	522.183816820216	63.9709993662079	1034.85988797417	56.8461493728227	102.712620271603	37.0626286852611	155.389910136464	356.036142910252	317.028889129767	216.894490481893	252.610778094505
ENSSSCG00000028552	1170.1276897408	3.20410251247994	0.892634549930223	3.58948968839533	0.00033132593608086	0.0437841880564145	95.5015576103915	297.83817700116	396.055746076081	386.888794719754	48.6274289815712	137.755749540738	329.254050180691	94.9605006389503	4214.20796501008	2524.56784286948	3537.27927103879	2334.16771374661
ENSSSCG00000028977	72.4795165530548	5.58685559713587	1.52115189450566	3.67277956745501	0.0002399264372811	0.0358716293053195	0.79584631341993	1.28934275758078	0	2.70551604699129	0	2.41676753580243	2.58576479199496	4.31638639267956	292.083270055059	137.838647447725	307.850244554944	129.063148633437
ENSSSCG00000029186	28.7994359449071	3.6652344478325	0.955999240193337	3.83393029380574	0.000126111892977972	0.0237828804753928	4.77507788051958	27.0761979091964	3.76299996271811	16.2330962819477	0.684893365937622	13.2922214469133	0.861921597331653	1.07909659816989	48.6805450091765	89.0649721969913	49.9756890511273	137.887979309228
ENSSSCG00000029414	1584.79868571085	4.0460969344146	0.947536438125442	4.2701227853772	1.95365383149136e-05	0.0075529640188764	1064.04652104245	1095.94134394366	67.733999328926	2512.07164963141	41.0936019562573	19.3341402864194	12.9288239599748	512.570884130698	5416.90378288386	2990.03835232756	1292.37131886215	5806.7385846702
ENSSSCG00000029482	448.901016997642	1.61959775916561	0.454373517565091	3.56446336891453	0.000364601363415043	0.0441901167268067	503.770716394815	746.529456639272	94.0749990679528	1065.97332251457	107.528258452207	232.009683437033	74.1252573705221	309.700723674758	760.75283082968	772.956722995317	506.753486978431	815.193733676155
ENSSSCG00000029662	1781.81588100069	2.78097084482584	0.683111749544949	4.07103354125935	4.68050088516981e-05	0.0135029154409765	477.507788051958	961.849697155262	865.489991425166	795.421717815438	108.898045184082	538.939160483941	471.471113740414	249.271314177245	3111.73679862579	5194.3964142031	5000.5674464558	5044.49383504879
ENSSSCG00000030388	1405.90863839028	2.89985508002945	0.679521179429618	4.26749771429282	1.97677795911472e-05	0.0075529640188764	1126.91837980262	428.061795516819	548.457244566165	1341.93595930768	169.168661386593	66.4611072345667	226.685380098225	405.740320911879	2873.10667603179	2930.66170419624	3066.50828017717	4370.49739218529
ENSSSCG00000031174	326.795457937901	3.8258252716708	0.91258174129417	4.19230968422099	2.76128703846809e-05	0.00927203973917081	20.6920041489182	130.223618515659	29.1632497110654	123.100980138104	8.90361375718909	43.5018156444437	28.4434127119445	53.9548299084945	999.382953423682	782.499398587852	1330.35284254101	550.448813402438
