NCBI_GeneID_pig,NCBI_GeneID_human,Ensembl_GeneID_pig,Ensembl_GeneID_human,geneName_pig,geneName_human,group,BvsA_log2FoldChange,BvsA_pvalue,BvsA_padj,Avg_norm_nose,Avg_norm_lung,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4
100519368,3604,ENSSSCG00000003386,ENSG00000049249,TNFRSF9,TNFRSF9,G,-1.580499182,0.080146785,0.179179799,48.43544523,14.37512763,41.3840083,55.44173858,8.466749916,223.2050739,2.739573464,15.70898898,23.27188313,17.26554557,0,8.482378304,5.997082686,43.02104954
100622156,7128,ENSSSCG00000004154,ENSG00000118503,TNFAIP3,TNFAIP3,G,-1.254657453,1.43E-05,9.20E-05,5677.652267,2408.243178,5347.29138,7992.635754,5960.591941,7176.381315,2807.377907,6776.61617,4650.067018,4710.256651,2872.152156,1669.968229,3203.441668,1887.410661
110260624,115650,ENSSSCG00000039074,ENSG00000159958,TNFRSF13C,TNFRSF13C,G,-1.214428943,0.027503332,0.073659256,27.17272713,12.83462992,11.14184839,47.70568203,35.74849965,31.11343454,15.06765405,32.62636173,31.0291775,12.94915918,1.909040981,22.26624305,3.998055124,23.16518052
100524628,7293,ENSSSCG00000003331,ENSG00000186827,TNFRSF4,TNFRSF4,G,-1.00378709,0.082049759,0.182596747,14.67440268,8.300755776,14.32523364,24.49751239,18.81499981,18.93861233,9.588507123,15.70898898,11.20498077,4.316386393,1.909040981,9.542675593,2.998541343,18.75276519
574055,944,ENSSSCG00000036457,ENSG00000106952,TNFSF8,TNFSF8,G,-0.975879817,0.001980115,0.007583111,261.3455712,129.2427883,313.5634475,361.0159721,193.7944981,515.400807,87.66635084,302.095942,154.2839659,162.9435863,146.9961555,130.4165664,125.9387364,113.619695
397020,7132,ENSSSCG00000000708,ENSG00000067182,TNFRSF1A,TNFRSF1A,G,-0.728903861,2.38E-06,1.80E-05,1330.890156,776.7584845,1009.133125,2059.080384,831.6229918,2142.768709,619.8284962,1828.284641,726.5999066,1429.802993,646.210372,810.0671281,814.6037315,836.1527065
100217379,114904,ENSSSCG00000030325,ENSG00000133466,C1QTNF6,C1QTNF6,G,-0.703849555,0.358856815,0.587306093,69.15382605,42.23870159,7.162616821,54.15239582,79.02299922,82.51823943,4.794253562,90.62878259,48.26760945,186.6837115,4.772602452,71.0399183,5.997082686,87.14520292
100217378,114898,ENSSSCG00000035993,ENSG00000145861,C1QTNF2,C1QTNF2,G,-0.415244024,0.596464647,0.823993266,11.73618073,8.233157632,0.795846313,18.05079861,30.1039997,13.52758023,0,7.250302607,6.895372779,17.26554557,7.636163923,13.78386474,5.997082686,5.515519172
110258335,7127,ENSSSCG00000036612,ENSG00000185215,TNFAIP2,TNFAIP2,G,-0.028983286,0.918133395,0.951799132,1253.7668,1220.936799,1127.714226,1774.135634,1334.924237,1730.177512,597.9119085,1349.764669,931.7372467,1183.768968,1832.679342,950.0263701,1142.444252,958.5972322
100286870,7130,ENSSSCG00000023716,ENSG00000123610,TNFAIP6,TNFAIP6,G,0.214241539,0.719885974,0.915586978,2129.19492,3195.383933,4880.129594,1382.175436,2151.495229,1972.321198,2080.706046,1686.90374,2236.686545,643.1415725,4118.755916,3858.421831,2199.929832,2604.428153
100515209,27181,ENSSSCG00000031916,ENSG00000105366,SIGLEC13,SIGLEC8,I,-4.537202978,3.45E-17,1.59E-15,542.1957607,27.08400077,1029.029283,718.163916,586.0872442,658.7931574,314.366055,501.4792637,394.7600916,134.8870748,20.0449303,46.65308067,23.98833074,17.64966135
100518460,284266,ENSSSCG00000004493,ENSG00000197046,SIGLEC15,SIGLEC15,I,-3.598139347,3.27E-07,2.97E-06,42.19507397,3.170810012,17.5086189,52.86305306,2.822249972,104.1623678,18.49212088,64.0443397,17.23843195,60.4294095,1.909040981,6.361783728,0,4.412415338
100513863,114132,ENSSSCG00000022906,ENSG00000142512,SIGLEC10,SIGLEC10,I,-2.97185001,7.72E-10,1.12E-08,1283.364609,190.2899797,2273.732917,1414.409005,1435.584486,1143.08053,764.3409964,1539.48092,1267.88667,428.4013495,213.8125898,237.5065925,160.9217187,148.9190177
100514653,946,ENSSSCG00000003236,ENSG00000105501,SIGLEC5,SIGLEC5,I,-0.494366597,0.241987498,0.437085843,484.3348552,299.2555086,288.0963655,1119.149514,319.8549968,865.765135,104.788685,680.3200613,345.6305605,151.0735237,418.0799748,429.4204017,139.9319293,209.5897286
397623,6614,ENSSSCG00000007146,ENSG00000088827,SIGLEC1,SIGLEC1,I,2.504434637,7.48E-08,7.70E-07,885.1446187,4868.937264,148.8232606,709.1385167,441.2117456,645.2655772,407.5115527,2444.560362,834.3401062,1450.305828,3371.366372,3943.245614,5721.216883,6439.920186
