baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSSSCG00000001473	89.06400899934	-3.01600513395975	0.821725557903418	-3.67033142020665	0.000242236185873545	0.0101212436376321
ENSSSCG00000001518	567.132543648867	-1.73572688994837	0.525933668103083	-3.30027719314628	0.000965893752811562	0.0302913162663341
ENSSSCG00000001539	183.822484255789	1.55064991366638	0.391756595501664	3.9581973385303	7.55175548531987e-05	0.0039471666027101
ENSSSCG00000001571	118.721632874314	1.40749861591113	0.428103618829758	3.28775220297973	0.00100990687227367	0.0313117035262669
ENSSSCG00000001595	177.021371196585	-1.37404967310797	0.389007786404725	-3.53219066848806	0.000412132082299832	0.0153196345142624
ENSSSCG00000001620	18.627788582095	-4.21714865728312	1.1213648773667	-3.76072832527646	0.000169419353469571	0.00756536438635642
ENSSSCG00000001695	364.434760209132	1.25580010571619	0.355673300721596	3.53076855408714	0.000414354144201549	0.0153395365948373
ENSSSCG00000001710	192.191104207654	-3.46335729086714	0.52296360389759	-6.62255894111008	3.53033216908783e-11	1.05847893298233e-08
ENSSSCG00000001786	12.8279161867152	7.8054645392254	1.90197032169824	4.10388345715933	4.06272180501715e-05	0.00241497389385812
ENSSSCG00000001793	109.375622694877	-2.66206862052562	0.655626571049942	-4.06034278974157	4.90007217454234e-05	0.00281460145705712
ENSSSCG00000001804	43.4438730852932	-2.70443845089623	0.812692935844065	-3.32774942615613	0.000875505754603814	0.0281358056638521
ENSSSCG00000001832	116.534606418916	-4.38114392886571	1.28933578792731	-3.39798520283741	0.000678840917318442	0.0231518694851455
ENSSSCG00000001909	85.834235308496	-2.88368116002866	0.818187734654998	-3.52447370925771	0.000424324920197444	0.0156615124313255
ENSSSCG00000001942	96.8809084762589	-5.48947493814161	0.736390415216404	-7.45457141308447	9.01604311754748e-14	4.16938509185026e-11
ENSSSCG00000001945	25.467287114217	8.82603874807659	1.35431032635569	6.516998782566	7.17280079566161e-11	2.04310871074353e-08
ENSSSCG00000001959	13.4260367301043	-4.53403870552151	1.32788109202515	-3.41449150285487	0.000639011866969202	0.0220973381221644
ENSSSCG00000001986	79.2760777624584	-2.8543421060138	0.560577541588474	-5.09178819031106	3.54702222949194e-07	4.04286735372623e-05
ENSSSCG00000001988	120.181032477232	2.19440874850109	0.65666661808549	3.34173945814222	0.000832551689762295	0.0272693160906056
ENSSSCG00000002025	91.7069327356495	-1.64058256395225	0.46826653953459	-3.50352294140604	0.000459147103725458	0.0167031594373939
ENSSSCG00000002037	49.0701196037346	3.28885564937892	0.716212884128416	4.59200849672126	4.39000490829801e-06	0.000364063507349553
ENSSSCG00000002041	108.269003111298	2.14356739908183	0.688489274361747	3.11343615493355	0.00184922514625704	0.0499053005840524
ENSSSCG00000002254	66.9089484329296	-1.90508882766419	0.489775114520922	-3.88972157053686	0.00010035930115483	0.00496051299403691
ENSSSCG00000002257	243.424336861286	2.03605534489107	0.375145784180829	5.42737098682054	5.71901769735733e-08	8.29987653482433e-06
ENSSSCG00000002267	65.7923237006656	-2.41259725060655	0.675389987199617	-3.57215430541094	0.000354056683900002	0.0135866140134004
ENSSSCG00000002292	160.27887815925	3.20150815623047	0.601897238559344	5.31902781925592	1.04323185102128e-07	1.36169601501577e-05
ENSSSCG00000002298	476.318532381327	1.13354428911235	0.272087339951557	4.16610449172007	3.0984872395996e-05	0.00193011702843003
ENSSSCG00000002427	49.1481158282351	2.82320506770326	0.74905199815866	3.76903749625305	0.000163878270290994	0.00741501613038057
ENSSSCG00000002451	245.912776740022	2.03695889569513	0.53960192311216	3.77492890304569	0.000160053305583391	0.0072781573158954
ENSSSCG00000002490	10.9564483539895	-5.08177518383987	1.48891244045422	-3.41307859734827	0.000642334138867211	0.0221841071453835
ENSSSCG00000002494	117.697998147561	-2.6929259505951	0.534066499019869	-5.04230457356382	4.59958408240352e-07	5.03996193189951e-05
ENSSSCG00000002508	225.604482575296	1.06307197742065	0.294813150972644	3.60591776151565	0.000311051641096546	0.0122512190973776
ENSSSCG00000002535	2742.81812993556	3.20649083561027	0.668194896735633	4.79873589468447	1.59670174532434e-06	0.000153395811336019
ENSSSCG00000002709	22.7658860367626	-3.34817122493852	0.816426608667043	-4.10100698506751	4.11356141367743e-05	0.00242931622534145
ENSSSCG00000002764	46.0663546087221	-4.04195500181684	1.21498611943466	-3.3267499415529	0.000878651823130394	0.0281705479932899
ENSSSCG00000002795	459.391326628121	-3.11985326251355	0.278185372992847	-11.2150154731312	3.44126218978034e-29	1.34130567979952e-25
ENSSSCG00000002806	71.4927204523561	1.82710946770872	0.521500289802571	3.50356366705074	0.000459076899109044	0.0167031594373939
ENSSSCG00000002812	124.611581227275	3.63847280383785	0.402460930949797	9.04056151550204	1.55869067896506e-19	2.12636582424413e-16
ENSSSCG00000002829	456.813355069157	-2.14659659082734	0.334054106384349	-6.42589493678475	1.31095927765619e-10	3.53651572655889e-08
ENSSSCG00000002847	117.316977355481	-3.28390450296488	0.799819241443683	-4.10580832868861	4.02903467437505e-05	0.00240543067955468
ENSSSCG00000002917	100.704815592153	1.609316395481	0.422466737221868	3.80933279165085	0.000139342302666938	0.00651147567152966
ENSSSCG00000003088	943.413734196115	3.89137969989275	0.472334727876942	8.23860595087682	1.74228734985796e-16	1.21888636034679e-13
ENSSSCG00000003090	123.09909433323	1.5237287937818	0.47905092011352	3.18072407296645	0.0014690748007452	0.0422808405733461
ENSSSCG00000003114	286.721536146028	1.75221573398494	0.426560859539781	4.10777429479916	3.99490207189186e-05	0.0023902830730153
ENSSSCG00000003136	259.468076311814	1.35996306949384	0.346101327709629	3.92937836584901	8.5165742768548e-05	0.00435959123020087
ENSSSCG00000003153	456.175068267431	1.48835342445606	0.395545889815625	3.76278318844324	0.000168032867712943	0.00752809320637099
ENSSSCG00000003155	116.508389244982	2.88165210242009	0.600974739063144	4.79496377320664	1.6270423122325e-06	0.00015493325309956
ENSSSCG00000003212	45.5157255468634	3.56559632548276	0.889499970470042	4.00854012799863	6.1095258408649e-05	0.00332719167748818
ENSSSCG00000003284	10.4084775243986	7.53386798910338	1.76802925068537	4.26116705149697	2.03362148938377e-05	0.00133968339024502
ENSSSCG00000003317	37.8723971669403	-2.40890980211377	0.770484934456025	-3.12648527490612	0.00176909363635311	0.0482679507742582
ENSSSCG00000003366	119.963256186514	-3.38354019875082	0.942446923488754	-3.59016525432076	0.00033046838198469	0.0128257458521626
ENSSSCG00000003402	205.460304141061	2.77049390051203	0.430748552348831	6.43181244697119	1.26091269084846e-10	3.44027418571093e-08
ENSSSCG00000003455	102.507236995794	2.86949750099671	0.767321168691566	3.73963031137244	0.000184291091742708	0.00810783590182482
ENSSSCG00000003458	433.897157272038	1.50261347785379	0.453596208529807	3.31266763168954	0.000924107281023651	0.0292837898437274
ENSSSCG00000003479	56.2894450524528	-2.29003580602114	0.60893329695235	-3.76073342923197	0.000169415896365068	0.00756536438635642
ENSSSCG00000003514	1364.75180944412	-1.63461136011334	0.250835565870568	-6.51666502890107	7.18877130301198e-11	2.04310871074353e-08
ENSSSCG00000003566	266.458278560525	2.1170524573453	0.487232249835512	4.34505814847028	1.39238774288813e-05	0.000979121318993806
ENSSSCG00000003567	14.0312023225437	5.58566681643789	1.67518673269175	3.33435473635983	0.000854975447337338	0.0276388034421231
ENSSSCG00000003578	260.037678558358	2.65729657675422	0.512965348507384	5.1802652644791	2.21570589206487e-07	2.65146138417097e-05
ENSSSCG00000003603	570.183881651086	-2.37227953149326	0.284649326781523	-8.33404230502205	7.81279886795101e-17	6.09041155180501e-14
ENSSSCG00000003637	594.18449786673	1.58880642434222	0.281223098573179	5.64962989314614	1.60793647800473e-08	2.94563370070952e-06
ENSSSCG00000003654	4656.98668819043	1.6461265279124	0.159773503573161	10.3028755776056	6.83859194275293e-25	1.55486785471726e-21
ENSSSCG00000003655	284.165929566356	1.30030322991376	0.30035118264498	4.32927621081064	1.49600205540527e-05	0.00104391099948024
ENSSSCG00000003680	206.858563959692	1.56780176738794	0.372305223094918	4.21106573352648	2.54168769066603e-05	0.00161648967254387
ENSSSCG00000003738	125.017514411211	-1.04326840829163	0.32292816915792	-3.23065160593482	0.00123508384544299	0.0367882397806405
ENSSSCG00000003846	21.1304587540248	-4.63419473629907	1.00621324717906	-4.60557913473228	4.11319527667964e-06	0.000342147621734534
ENSSSCG00000003901	16.0912746972813	7.79845687117019	1.51468747051031	5.14855838118396	2.62496087776024e-07	3.08704450813838e-05
ENSSSCG00000003928	67.2057597204338	2.9214068364857	0.864881187332729	3.37781290571857	0.000730647737349411	0.024672020873566
ENSSSCG00000003930	481.737377674047	-1.14319709551606	0.28968894270482	-3.9462917874671	7.93708801716159e-05	0.00409367692741468
ENSSSCG00000004012	622.685305224702	-3.6102011122294	0.399806198749306	-9.02987778459418	1.71863630551495e-19	2.23291775998429e-16
ENSSSCG00000004032	16.6176162288917	4.60836505130471	1.10410472776675	4.17384776589622	2.99497920734165e-05	0.00188283439385045
ENSSSCG00000004052	203.367633631993	-3.444598331037	0.527808900125866	-6.52622252147618	6.74490931294246e-11	1.95774580525875e-08
ENSSSCG00000004093	10.2708894487491	7.41767509704801	2.08980895669842	3.54945128992404	0.000386034877099883	0.0146297383489541
ENSSSCG00000004094	32.0637005166862	5.76341363344831	1.28066071242899	4.50034390648013	6.78436092790984e-06	0.000524375364184397
ENSSSCG00000004179	24.4062575998848	-6.15460776392554	1.779401998979	-3.45880681681655	0.000542573911297623	0.0191508235392553
ENSSSCG00000004193	517.910678921719	5.20664078663754	0.870793444408686	5.97919152936793	2.24247771967988e-09	4.97428960193055e-07
ENSSSCG00000004195	44.464233088467	4.02854635329153	0.861964571417236	4.67367973914267	2.95850552496812e-06	0.000261229335738609
ENSSSCG00000004233	54.1278470662538	3.54147714780207	0.716713233882485	4.94127494844436	7.76133675404598e-07	8.20776403090661e-05
ENSSSCG00000004369	238.62489843031	-1.90583658243805	0.491067099278438	-3.88101052837472	0.000104023337110375	0.00507723207463233
ENSSSCG00000004379	42.1692603546666	-2.61102295779679	0.636621162760491	-4.10137631377973	4.10700017428343e-05	0.00242931622534145
ENSSSCG00000004390	72.6742469548584	-2.79956354872107	0.568406856071418	-4.92528110598532	8.42391640372301e-07	8.80605881835934e-05
ENSSSCG00000004458	22.232107810667	-4.58811691049011	1.12097289388753	-4.0929775693135	4.25868931387212e-05	0.00249879740300402
ENSSSCG00000004484	847.434855521724	-2.3889163058454	0.41860613603422	-5.70683537627388	1.15096002437458e-08	2.19599953182071e-06
ENSSSCG00000004490	250.641887933717	-1.80822620514502	0.329710541110072	-5.48428387838942	4.15147666693751e-08	6.36342075172601e-06
ENSSSCG00000004499	152.952829590987	1.34149722290835	0.400083126035287	3.35304624366996	0.000799273511617929	0.0263056435355652
ENSSSCG00000004507	71.665869086449	2.1833984047103	0.502420297956195	4.34576073775719	1.38793793876054e-05	0.000978514178840892
ENSSSCG00000004535	255.716271533329	-1.2674208388605	0.399999949169341	-3.16855249980029	0.001532000773751	0.0435861408874059
ENSSSCG00000004537	33.2061318003718	-2.61999432404409	0.768385097934481	-3.40974119759346	0.0006502455178936	0.0224006296846073
ENSSSCG00000004570	917.153569347327	-2.20870907993009	0.325421524673796	-6.7872249143449	1.14310933122084e-11	3.85044382629991e-09
ENSSSCG00000004620	324.334759129812	1.68428818227638	0.26621321518224	6.32683911324003	2.50234016168213e-10	6.20671354284865e-08
ENSSSCG00000004622	48.3962879908232	1.94655953434474	0.614300210185381	3.16874307068414	0.00153099669697684	0.0435861408874059
ENSSSCG00000004629	10.1520388664732	6.38378292100283	2.03395246433036	3.13860969366586	0.00169751386347835	0.0469725844332082
ENSSSCG00000004646	146.905479787673	2.25958395037885	0.485797569452555	4.65128706371497	3.29869768433484e-06	0.000286629514711439
ENSSSCG00000004647	25.0010441527543	-4.0456051799792	1.24165466647514	-3.25823700358169	0.00112106735587349	0.0341603766474449
ENSSSCG00000004658	398.944850773411	-1.77645096870675	0.478000130956522	-3.71642360254569	0.000202062701857052	0.00875091866264732
ENSSSCG00000004663	57.9405626445679	-1.87512322534082	0.596817094593448	-3.14187251392012	0.00167871112182072	0.0465940531513292
ENSSSCG00000004672	18.6128899600947	-5.30329017733947	1.29744431345939	-4.08748963044068	4.3606616082834e-05	0.00255041390363563
ENSSSCG00000004676	259.826998028969	5.27189773409774	0.633647669089123	8.31991971449397	8.80229156585151e-17	6.67115897451924e-14
ENSSSCG00000004678	1095.04358738588	6.96975980256613	1.01254808700405	6.88338647025486	5.84461806996254e-12	2.07096830416699e-09
ENSSSCG00000004779	495.736032170289	2.66712314865722	0.311259239581525	8.56881598838014	1.04554449442453e-17	9.5088786619596e-15
ENSSSCG00000004823	320.523513367939	1.14224193133106	0.27670311714976	4.12804142973514	3.65866206179599e-05	0.00220847202862925
ENSSSCG00000004830	182.5402868212	4.27219285870526	0.441348169123426	9.67986990223701	3.67182934918429e-22	5.89307011547907e-19
ENSSSCG00000004908	167.852870676333	-2.14473526420334	0.438534893020006	-4.89068326908595	1.00486547877739e-06	0.000102684455891245
ENSSSCG00000004931	68.0228874500311	-2.86648155880304	0.844867012974697	-3.39281983410671	0.00069177121209341	0.0234463177028032
ENSSSCG00000004948	82.0647946493106	2.19018599659069	0.691198226440831	3.16868000062522	0.00153132893235382	0.0435861408874059
ENSSSCG00000004980	72.5890832179573	-1.71505979720269	0.542270687952612	-3.16273742119095	0.00156293233100997	0.0441896846831876
ENSSSCG00000005024	171.39556069493	1.70937713582166	0.400847863522921	4.26440375856941	2.00436713646235e-05	0.00132735808134074
ENSSSCG00000005027	73.928199355291	-1.52323114062801	0.404757922308932	-3.76331396292078	0.000167676474729661	0.00752448180349352
ENSSSCG00000005030	105.682141552147	-2.66386379177714	0.566595811439035	-4.70152397528581	2.58226936874003e-06	0.000234068562979079
ENSSSCG00000005055	197.161618890994	3.45040693510927	0.436344361084056	7.90753185520047	2.62541967075995e-15	1.46187653667377e-12
ENSSSCG00000005087	38.3168433994037	-5.13842597766915	0.968569560925862	-5.30516979364631	1.12568166156695e-07	1.43519151655107e-05
ENSSSCG00000005089	34.3804789941435	-3.90614717916603	1.24656795373871	-3.13352125525986	0.00172722408408385	0.0476015978890342
ENSSSCG00000005106	64.8323699393525	-8.13286176756431	1.18961367014559	-6.83655708711636	8.1119041895077e-12	2.80158473299403e-09
ENSSSCG00000005110	1508.7082147469	1.67814813613496	0.299323164607185	5.60647599171708	2.06487602523861e-08	3.5657011058614e-06
ENSSSCG00000005180	64.0394739055533	-2.48494012972559	0.655258129777774	-3.79230720963102	0.000149254113111886	0.00684411633973899
ENSSSCG00000005194	195.859111612273	-1.88935609931633	0.56166706645849	-3.36383635812829	0.000768671057920836	0.0257308428804752
ENSSSCG00000005240	589.299006604485	1.70042621951594	0.319790042325366	5.31732072440787	1.05306355068292e-07	1.36169601501577e-05
ENSSSCG00000005249	28.0994786766367	3.404419550055	0.909723200164695	3.74225868861943	0.000182373631672415	0.0080515892662624
ENSSSCG00000005255	190.458738678199	-1.14151985358897	0.354144390492598	-3.22331761912472	0.00126714962645457	0.0374628751162533
ENSSSCG00000005316	281.066775067918	-1.16509015331391	0.374254628357483	-3.11309484247988	0.00185136512522514	0.0499136818939158
ENSSSCG00000005376	202.702656661737	4.07403521064679	0.568156133902588	7.17062611409788	7.46555364796666e-13	3.23317723382734e-10
ENSSSCG00000005425	73.8372374963842	-2.05782956881523	0.575915019219417	-3.57314794742525	0.000352715345272638	0.0135542049019981
ENSSSCG00000005437	57.2075430730686	3.00586227586934	0.695256310430694	4.32338726132134	1.53651672799931e-05	0.00106401833519628
ENSSSCG00000005471	140.774152376843	1.58407798623662	0.347707943796225	4.55577163104727	5.21936185134159e-06	0.000422566969590516
ENSSSCG00000005503	80.8227419700604	2.45906487939723	0.498784975357962	4.93011016948222	8.21832569790796e-07	8.6574825614564e-05
ENSSSCG00000005601	673.611595830119	-1.44281815713554	0.331131256540705	-4.35723939868594	1.31713178644526e-05	0.000938293045988835
ENSSSCG00000005625	268.243759026135	1.02291751628339	0.315255187105246	3.2447285821879	0.00117562619986259	0.0354820633153218
ENSSSCG00000005628	125.831604496773	-1.77400919959602	0.480673399785206	-3.69067479163347	0.000223659936865274	0.00944634321583924
ENSSSCG00000005631	201.026070090304	-1.53159360806298	0.331899469216301	-4.6146310859715	3.93794166641488e-06	0.000332673293733778
ENSSSCG00000005641	220.82421966701	-3.62700739655759	0.612663606738674	-5.9200634029249	3.21817528114861e-09	6.80656545510533e-07
ENSSSCG00000005654	1937.37504685308	1.28732810062365	0.189057220039464	6.80919829644657	9.81441237792413e-12	3.34720534149102e-09
ENSSSCG00000005668	227.76354363292	1.1074517817516	0.348074449779967	3.1816520357977	0.00146437640116748	0.0422354430144047
ENSSSCG00000005710	55.8023510061054	-5.56023812974692	1.11333416653932	-4.99422212742319	5.90733766826629e-07	6.29592972425694e-05
ENSSSCG00000005719	427.011694146765	1.14886319333791	0.275952471858918	4.16326473033107	3.1372926888086e-05	0.00194983812577344
ENSSSCG00000005738	235.75329358154	-1.46973064289527	0.454370492490407	-3.23465248555132	0.00121790867356061	0.03643184141013
ENSSSCG00000005751	2538.4117706176	-1.61300895928078	0.347599226400775	-4.6404273564781	3.47689386784703e-06	0.000299254171262897
ENSSSCG00000005901	176.087069975043	2.47332975791488	0.599088388125984	4.12848889568989	3.65155070683791e-05	0.00220847202862925
ENSSSCG00000005912	77.8275789342725	-1.2860181306894	0.398343498455289	-3.22841501286293	0.00124478240089128	0.0369963431654878
ENSSSCG00000005981	120.287021839481	-1.90538821384706	0.409850558916539	-4.64898283629051	3.33575966587034e-06	0.000288929735630496
ENSSSCG00000005997	260.532289091287	-3.99206815903659	0.573438739466931	-6.96162969866252	3.36358685610047e-12	1.25715210660062e-09
ENSSSCG00000006043	15.7536847302891	6.61417828442076	1.77646069773885	3.72323367065735	0.000196687327006107	0.00855863569319872
ENSSSCG00000006088	189.098420484977	1.32303556851325	0.349409583339875	3.78648907069707	0.000152790813068191	0.00698282168132751
ENSSSCG00000006115	107.527345617615	-2.09431703395729	0.581357515907881	-3.6024597199654	0.000315220257003403	0.0123215895302018
ENSSSCG00000006132	31.9796729393654	-3.27924779760214	0.733330524127652	-4.47171867215405	7.75934615667802e-06	0.000586443214788928
ENSSSCG00000006169	216.79317086544	-3.60155240723377	1.05854460305964	-3.40236244823673	0.000668059748782374	0.0228699400072501
ENSSSCG00000006193	90.3060147271625	-1.69983337041506	0.506094494735265	-3.35872724974855	0.000783023101586094	0.0259586905269441
ENSSSCG00000006199	92.1690028223772	2.35009377740773	0.591417960768576	3.97365980288065	7.07766341193172e-05	0.00374055660638563
ENSSSCG00000006238	95.5371141763045	6.55120294290962	2.08373743438561	3.1439675819047	0.001666739029038	0.0463088672793002
ENSSSCG00000006280	35.9825003143911	-3.13682306118508	0.703433957851458	-4.45930001839274	8.22277540900643e-06	0.000618044639832869
ENSSSCG00000006296	206.678141565999	1.52355273378718	0.48364113460399	3.15017194522686	0.00163174396705076	0.045708934699192
ENSSSCG00000006345	82.7579069187844	-4.46131258466368	0.867387799148861	-5.14338867694636	2.6982656983361e-07	3.15963439113313e-05
ENSSSCG00000006372	384.560255238676	1.35793386307165	0.338644423360563	4.00991060061196	6.07417412485196e-05	0.00331455533644922
ENSSSCG00000006378	71.7453799563854	-2.42573109354773	0.726734954098976	-3.33784838594314	0.000844298049235493	0.0273909964034973
ENSSSCG00000006386	275.259102863154	-1.15944623469648	0.335274132572792	-3.4582036669493	0.000543790128346007	0.0191689533098094
ENSSSCG00000006395	203.517813042071	1.53161843208224	0.307916311922274	4.97413866293925	6.55383861150649e-07	6.95777948156977e-05
ENSSSCG00000006461	509.750274014995	1.28713146051339	0.364929145152087	3.52707224844145	0.000420182090616644	0.015534211599437
ENSSSCG00000006493	27.7342683857187	-3.00830810465184	0.770786429476336	-3.90290745867913	9.50440490759361e-05	0.00477539621686589
ENSSSCG00000006496	606.005790507349	1.49954309249044	0.320393833954984	4.68031195850394	2.86438728431389e-06	0.000253740073588377
ENSSSCG00000006499	53.5606832610224	3.58155570478793	0.791511749325962	4.52495583020458	6.04081205900255e-06	0.000476351202941692
ENSSSCG00000006501	124.480337259079	-1.25315469579949	0.372760101413252	-3.36182625513938	0.000774288264118396	0.0258576266807911
ENSSSCG00000006550	170.071513319725	-1.29252218645723	0.404764104537255	-3.19327275311356	0.00140670008130551	0.04078682786221
ENSSSCG00000006556	357.346782288236	1.12119517943301	0.27793535461749	4.03401424398152	5.4831991939903e-05	0.00305313483283329
ENSSSCG00000006612	122.697089831823	4.29440130715269	0.611855966389904	7.01864743183055	2.24026286421863e-12	8.98872529225604e-10
ENSSSCG00000006697	29.504255418909	2.24841032063242	0.68080906707211	3.30255636914758	0.000958078294070121	0.0301154472066926
ENSSSCG00000006717	46.2138192300141	-3.71344436368221	0.995555228239248	-3.73002346665374	0.000191461937539411	0.00835815600612045
ENSSSCG00000006729	572.777784837503	-2.85802744157086	0.448429100485756	-6.37342099001812	1.84857531222865e-10	4.71369428213518e-08
ENSSSCG00000006730	107.727901776	-1.27863759323886	0.389090231121363	-3.28622383952898	0.00101540285426124	0.0314107159588023
ENSSSCG00000006735	131.713231105994	-2.84964871109544	0.469193374590919	-6.07350586222578	1.25147428577378e-09	2.86934658933209e-07
ENSSSCG00000006748	12.1250592323959	7.53171497381192	1.93010022136886	3.9022403554103	9.53064484049575e-05	0.00477539621686589
ENSSSCG00000006774	61.3953183067689	3.37794023250722	0.66816140012917	5.05557524253001	4.29095407540135e-07	4.7460992756279e-05
ENSSSCG00000006802	54.3290231660078	-2.64088245042314	0.723005635178992	-3.65264435286088	0.000259553599714389	0.0107194262369009
ENSSSCG00000006836	73.3434024082184	-2.67107393685952	0.819968053612371	-3.25753415037586	0.00112384734686674	0.0341603766474449
ENSSSCG00000006857	265.929162420432	-5.37042999519795	1.30705400566857	-4.10880497049616	3.97711756701005e-05	0.00238487199336928
ENSSSCG00000006862	68.5090206956016	-3.09622584273851	0.923095508734893	-3.3541771284121	0.000796013896631754	0.0262617208654181
ENSSSCG00000006899	250.791894178448	-1.52747012742995	0.402014342078847	-3.7995413783779	0.000144964107665758	0.00669238699416676
ENSSSCG00000006933	166.84578517781	-4.0576215989682	1.13927122316303	-3.56159404053302	0.000368610031957643	0.0141054082916302
ENSSSCG00000006950	101.861227435423	3.39203551751604	0.815442951661132	4.15974595231482	3.18601772328164e-05	0.00197562062640946
ENSSSCG00000007000	653.108448659367	-1.09707955395425	0.340629558749329	-3.22074090687355	0.00127859681892554	0.0377545839908707
ENSSSCG00000007039	44.0740492896079	-2.4439462441457	0.713569685250417	-3.42495805898485	0.000614894336153258	0.0213716905319815
ENSSSCG00000007043	320.207062620353	2.09795465729634	0.427624422611131	4.90606837768048	9.29201425757588e-07	9.60315594710985e-05
ENSSSCG00000007056	108.497366188728	-2.22391387016432	0.414864524278483	-5.36057855038839	8.29558459118249e-08	1.13334822025515e-05
