Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	A1	A2	A3	A4	B1	B2	B3	B4	C1	C2	C3	C4
ENSSSCG00000014321	17.9722152550659	-2.69087922585335	0.678046539701637	-3.96857600222755	7.23033978330897e-05	0.000500868466868777	20.6920041489182	34.8122544546811	18.8149998135906	41.9354987283649	13.0129739528148	24.1676753580243	25.8576479199496	28.0565115524171	0	5.3014864402971	0	12.134142179212
ENSSSCG00000014325	73.9164014698633	1.38152260161475	0.324275405807104	4.26033728390908	2.04118639942068e-05	0.000162178947307209	27.0587746562776	104.436763364043	40.4522495992197	93.3403036211994	15.0676540506277	85.7952475209861	12.0669023626431	56.1130231048343	113.587938354745	151.622512192497	141.930956905202	155.537640660809
ENSSSCG00000014326	96.5287672916904	1.96965660258594	0.450679238245901	4.37041788357522	1.24008983974495e-05	0.000103886675822624	19.8961578354982	94.122021303397	52.6819994780536	87.9292715272168	11.6431872209396	44.7101994123449	43.0960798665826	94.9605006389503	83.9978031530889	253.411051846201	149.927067153382	365.127369210835
ENSSSCG00000014335	11.3933099572235	-1.36469597152983	0.518106075515329	-2.63400881792874	0.0084383296425859	0.030970770679962	7.16261682077937	25.7868551516156	11.2889998881543	22.9968863994259	8.90361375718909	30.2095941975303	5.17152958398992	20.5028353652279	4.77260245188005	6.36178372835652	3.99805512409019	6.61862300684294
ENSSSCG00000014336	1043.49095381694	-2.39322630081615	0.698471211720298	-3.42637786734511	0.000611688777967788	0.00325476882610697	98.6849428640713	2066.81644040199	2133.62097886117	2911.13526656263	113.692298745645	2248.80219206416	1291.15855280282	2995.57215651961	181.358893171442	210.999160323825	439.78606364992	244.889051253189
ENSSSCG00000014349	265.300631442303	-1.06600067661776	0.315674443269216	-3.37689888854464	0.000733079927000986	0.00381451010263515	190.207268907363	694.955746336041	285.987997166576	418.002229260154	161.634834361279	589.691278735792	254.266871212838	252.508603971754	98.315610508729	262.953727438736	111.945543474525	185.321444191602
ENSSSCG00000014351	41.8186799583584	-3.10510856378865	0.855939738128077	-3.62771866461003	0.000285936583707611	0.00167069476383024	9.55015576103915	130.223618515659	48.9189995153354	110.926157926643	15.0676540506277	70.0862585382704	58.6106686185524	127.333398584047	0	16.9647566089507	0	11.0310383447382
ENSSSCG00000014362	5169.75434471892	-3.74001913951552	0.582504031953169	-6.42058927382017	1.35747833009581e-10	3.2457512791124e-09	12583.1260614825	5999.31185102337	8333.16341743926	7810.82482766385	4034.0219253726	5488.47907380731	5714.54019030886	2381.56619216095	836.159949569385	828.092181974407	829.596438248714	360.71495387294
ENSSSCG00000014363	14.5966117185754	-3.36600065785359	1.03973902660719	-3.23735146196958	0.00120644727192159	0.00587065092589536	30.2421599099573	7.73605654548468	39.5114996085402	20.2913703524347	13.0129739528148	16.917372750617	9.48113757064818	5.39548299084945	0	9.54267559253478	0	2.20620766894765
ENSSSCG00000014371	201.218275911318	1.00932018359494	0.222857289297274	4.5289978478047	5.92641026069993e-06	5.40926826957694e-05	128.131256460609	225.634982576637	127.941998732416	216.441283759303	89.7210309378285	229.592915901231	105.154434874462	140.282557762086	321.673405256715	331.873051162598	271.867748438133	344.168396355833
ENSSSCG00000014391	605.439448182408	-1.48964406952234	0.460672700105822	-3.23362784289181	0.00122228616997542	0.0059432395469594	472.732710171438	1449.2212595208	721.555242851198	1216.12946312258	278.066706570675	1405.35032206911	659.370021958714	724.073817371996	103.088212960609	576.801724704324	101.9504056643	455.581883637689
ENSSSCG00000014410	51.216875248913	-4.80509494736894	0.74600318907717	-6.44111850689674	1.18596223324159e-10	2.87592332797082e-09	20.6920041489182	47.7056820304889	146.756998546006	181.269575148416	16.4374407825029	53.1688857876534	87.0540813304969	102.51417682614	3.81808196150404	4.24118915223768	0.999513781022547	3.30931150342147
ENSSSCG00000014431	21.7533601472634	-2.61499636195851	0.535866066968333	-4.87994393217109	1.06116004110841e-06	1.1510974273347e-05	13.5293873281388	41.258968242585	29.1632497110654	58.1685950103127	16.4374407825029	42.2934318765425	16.3765103493014	53.9548299084945	0.95452049037601	5.3014864402971	1.99902756204509	12.134142179212
ENSSSCG00000014436	46.6333523048816	-3.78904908276841	0.699686788173094	-5.41535033505741	6.11688190523044e-08	8.5208040190399e-07	10.3460020744591	79.9392509700084	28.2224997203858	166.389236889964	15.0676540506277	107.546155343208	74.9871789678538	176.971842099862	4.77260245188005	5.3014864402971	0.999513781022547	3.30931150342147
ENSSSCG00000014437	115.066567479372	2.13714654255373	0.39637857384291	5.39168028643422	6.98018788198026e-08	9.61230039581032e-07	24.6712357160178	77.3605654548468	70.5562493009646	91.9875455977038	21.9165877100039	39.87666434074	78.4348653571804	44.2429605249655	261.538614363027	262.953727438736	209.897894014735	263.641816439244
ENSSSCG00000014440	459.989987190978	-1.03839430253635	0.325297017986674	-3.19214208898431	0.00141221843329408	0.00674669403244378	491.833021693516	783.920396609114	539.049744659369	608.74111057304	364.363270678815	769.740460153073	461.128054572434	396.02845152835	286.356147112803	266.134619302914	311.848299679035	245.992155087662
ENSSSCG00000014441	12205.3101037639	-1.66139538668191	0.315661912875336	-5.26321142626428	1.41560626757362e-07	1.83982999472956e-06	16202.6350949163	28444.1905749896	13553.38511572	20415.8240905963	8447.47477547463	22379.2673815305	10368.9168158998	9484.18000131516	5687.98760215064	7150.64491067273	5406.37004155095	4683.77888117585
ENSSSCG00000014554	12.5179095385772	-6.7569236320645	1.75404387190462	-3.85219762190299	0.000117062486403619	0.000762468979305964	0	39.9696254850042	23.5187497669882	48.6992888458432	0	3.62515130370364	34.4768638932661	28.0565115524171	0	0	0	0
ENSSSCG00000014568	110.065962995416	-2.89565792800371	0.608740438330348	-4.75680231782517	1.96683600987473e-06	2.01713897289004e-05	28.6504672831175	145.695731606628	180.623998210469	347.65881203838	47.2576422496959	166.756959970367	131.874004391743	385.237485546651	7.63616392300808	16.9647566089507	8.99562402920292	46.3303610479006
ENSSSCG00000014570	78.7066664695835	-5.45247070027167	0.743324625750501	-7.33524830388414	2.21310787537356e-13	8.78852586710844e-12	28.6504672831175	152.142445394532	38.5707496178606	212.383009688816	26.0259479056296	199.3833217037	129.288239599748	320.491689656457	1.90904098075202	2.12059457611884	0.999513781022547	2.20620766894765
